17:15:04 05 ноя 17:15:22 Завершение работы программы

17:15:04 05 ноя 17:15:22 Client read sock
17:15:04 05 ноя 17:15:22 TCPHttpThrd.Create
17:15:21 05 ноя 17:15:25 wait end 4
17:15:21 05 ноя 17:15:25 open sock
17:15:21 05 ноя 17:15:25 Listen sock
17:15:21 05 ноя 17:15:25 ## Update History = {"time" : "17:15:25", "date" : "05:11:17", "k1t6" : 68.78, "k1t7" : 106.28, "k1t11" : 206.17, "k1t12" : 210.71, "k1t13" : 286.76, "k1t5" : 73.32, "k1t3" : 77.94, "k1t4" : 75.47, "k1dt5t6" : 4.54, "k1dt3t4" : 2.47, "k1sbr" : 0, "k1vanna" : 85.29, "k1bo1" : 92.03, "k1bo2" : 86.23, "sbrkgu1" : 0, "k2t6" : 59.20, "k2t7" : 113.82, "k2t11" : 194.36, "k2t12" : 196.77, "k2t13" : 288.72, "k2t5" : 61.02, "k2t3" : 74.86, "k2t4" : 68.01, "k2dt5t6" : 1.82, "k2dt3t4" : 6.85, "k2sbr" : 0, "k2vanna" : 121.68, "k2bo1" : 86.49, "k2bo2" : 108.87, "sbrkgu2" : 0,  }
17:15:21 05 ноя 17:15:25 generate begin
17:15:21 05 ноя 17:15:25 generate end
17:15:21 05 ноя 17:15:37 #### restart application reason: No income conenction for 5 min ############################################
17:15:37 05 ноя 17:15:37 Начало работы программы

17:15:37 05 ноя 17:15:37 init  begin
17:15:37 05 ноя 17:15:38 generate begin
17:15:37 05 ноя 17:15:38 generate end
17:15:37 05 ноя 17:15:38 init  counters
17:15:37 05 ноя 17:15:38 init  end
17:15:37 05 ноя 17:15:38 wait start0
17:15:21 05 ноя 17:15:38 finalize begin
17:15:21 05 ноя 17:15:38 Завершение работы программы

17:15:21 05 ноя 17:15:38 Client read sock
17:15:21 05 ноя 17:15:38 TCPHttpThrd.Create
17:15:37 05 ноя 17:15:41 wait end 4
17:15:37 05 ноя 17:15:41 open sock
17:15:37 05 ноя 17:15:41 Listen sock
17:15:37 05 ноя 17:15:41 ## Update History = {"time" : "17:15:41", "date" : "05:11:17", "k1t6" : 68.92, "k1t7" : 106.28, "k1t11" : 206.17, "k1t12" : 211.24, "k1t13" : 286.76, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.47, "k1dt5t6" : 4.40, "k1dt3t4" : 2.65, "k1sbr" : 0, "k1vanna" : 85.30, "k1bo1" : 92.04, "k1bo2" : 86.22, "sbrkgu1" : 0, "k2t6" : 59.43, "k2t7" : 113.82, "k2t11" : 194.36, "k2t12" : 196.95, "k2t13" : 288.72, "k2t5" : 61.03, "k2t3" : 74.86, "k2t4" : 68.10, "k2dt5t6" : 1.60, "k2dt3t4" : 6.76, "k2sbr" : 0, "k2vanna" : 121.77, "k2bo1" : 83.78, "k2bo2" : 108.87, "sbrkgu2" : 0,  }
17:15:37 05 ноя 17:15:41 generate begin
17:15:37 05 ноя 17:15:41 generate end
17:15:37 05 ноя 17:15:51 finalize begin
17:15:37 05 ноя 17:15:51 Завершение работы программы

17:15:37 05 ноя 17:15:51 Client read sock
17:15:37 05 ноя 17:15:51 TCPHttpThrd.Create
17:18:12 05 ноя 17:18:12 Начало работы программы

17:18:12 05 ноя 17:18:12 init  begin
17:18:12 05 ноя 17:18:13 generate begin
17:18:12 05 ноя 17:18:13 generate end
17:18:12 05 ноя 17:18:13 init  counters
17:18:12 05 ноя 17:18:13 init  end
17:18:12 05 ноя 17:18:13 wait start1
17:18:12 05 ноя 17:18:16 wait end 4
17:18:12 05 ноя 17:18:16 open sock
17:18:12 05 ноя 17:18:16 Listen sock
17:20:40 05 ноя 17:20:40 Начало работы программы

17:20:40 05 ноя 17:20:40 init  begin
17:20:40 05 ноя 17:20:41 generate begin
17:20:40 05 ноя 17:20:41 generate end
17:20:40 05 ноя 17:20:41 init  counters
17:20:40 05 ноя 17:20:41 init  end
17:20:40 05 ноя 17:20:41 wait start1
17:20:40 05 ноя 17:20:44 wait end 4
17:20:40 05 ноя 17:20:44 open sock
17:20:40 05 ноя 17:20:44 Listen sock
17:25:09 05 ноя 17:25:09 Начало работы программы

17:25:09 05 ноя 17:25:09 init  begin
17:25:09 05 ноя 17:25:10 generate begin
17:25:09 05 ноя 17:25:10 generate end
17:25:09 05 ноя 17:25:10 init  counters
17:25:09 05 ноя 17:25:10 init  end
17:25:09 05 ноя 17:25:10 wait start0
17:25:09 05 ноя 17:25:13 wait end 4
17:25:09 05 ноя 17:25:13 open sock
17:25:09 05 ноя 17:25:13 Listen sock
17:25:09 05 ноя 17:25:19 ## Update History = {"time" : "17:25:19", "date" : "05:11:17", "k1t6" : 68.78, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.24, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.62, "k1dt5t6" : 4.54, "k1dt3t4" : 2.50, "k1sbr" : 0, "k1vanna" : 85.26, "k1bo1" : 92.00, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.46, "k2t7" : 114.30, "k2t11" : 195.24, "k2t12" : 197.13, "k2t13" : 288.72, "k2t5" : 61.07, "k2t3" : 74.76, "k2t4" : 68.23, "k2dt5t6" : 1.61, "k2dt3t4" : 6.53, "k2sbr" : 0, "k2vanna" : 122.49, "k2bo1" : 82.16, "k2bo2" : 108.82, "sbrkgu2" : 0,  }
17:25:09 05 ноя 17:25:19 generate begin
17:25:09 05 ноя 17:25:19 generate end
17:25:09 05 ноя 17:25:26 #### restart application reason: No income conenction for 5 min ############################################
17:25:26 05 ноя 17:25:26 Начало работы программы

