04.11.2017 22:48:46 Начало работы программы

04.11.2017 22:48:46 init  begin
04.11.2017 22:48:47 generate begin
04.11.2017 22:48:47 generate end
04.11.2017 22:48:47 init  counters
04.11.2017 22:48:47 init  end
04.11.2017 22:48:51 open sock
 counter KGU = 1 channel = 0
04.11.2017 22:48:51 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:51 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:51 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:51 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:51 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:51 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:51 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:51 Listen sock
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:51 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:51 ## Update History = {"time" : "22:48:51", "date" : "04:11:17", "k1t6" : 62.95, "k1t7" : 52.91, "k1t11" : 118.68, "k1t12" : 117.66, "k1t13" : 276.20, "k1t5" : 62.56, "k1t3" : 82.27, "k1t4" : 88.50, "k1dt5t6" : -0.39, "k1dt3t4" : -6.23, "k1sbr" : 0, "k1vanna" : 100.10, "k1bo1" : 29.37, "k1bo2" : 74.94, "sbrkgu1" : 0, "k2t6" : 50.26, "k2t7" : 56.22, "k2t11" : 114.44, "k2t12" : 116.42, "k2t13" : 287.85, "k2t5" : 50.80, "k2t3" : 66.61, "k2t4" : 58.66, "k2dt5t6" : 0.54, "k2dt3t4" : 7.95, "k2sbr" : 0.00, "k2vanna" : 67.17, "k2bo1" : 30.61, "k2bo2" : 69.01, "sbrkgu2" : 0.00,  }
04.11.2017 22:48:51 generate begin
04.11.2017 22:48:51 generate end
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:52 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:52 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:53 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:53 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:54 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:54 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:55 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:55 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:56 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:56 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:57 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:57 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:58 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:58 Error read counter KGU = 2 channel = 7
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 0
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 1
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 2
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 3
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 4
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 5
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 6
04.11.2017 22:48:59 Error read counter KGU = 1 channel = 7
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 0
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 1
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 2
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 3
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 4
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 5
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 6
04.11.2017 22:48:59 Error read counter KGU = 2 channel = 7
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 0
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 1
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 2
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 3
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 4
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 5
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 6
04.11.2017 22:49:00 Error read counter KGU = 1 channel = 7
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 0
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 1
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 2
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 3
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 4
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 5
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 6
04.11.2017 22:49:00 Error read counter KGU = 2 channel = 7
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 0
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 1
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 2
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 3
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 4
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 5
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 6
04.11.2017 22:49:01 Error read counter KGU = 1 channel = 7
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 0
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 1
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 2
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 3
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 4
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 5
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 6
04.11.2017 22:49:01 Error read counter KGU = 2 channel = 7
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 0
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 1
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 2
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 3
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 4
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 5
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 6
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 7
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 0
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 1
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 2
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 3
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 4
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 5
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 6
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 7
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 0
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 1
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 2
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 3
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 4
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 5
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 6
04.11.2017 22:49:02 Error read counter KGU = 1 channel = 7
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 0
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 1
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 2
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 3
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 4
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 5
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 6
04.11.2017 22:49:02 Error read counter KGU = 2 channel = 7
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 0
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 1
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 2
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 3
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 4
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 5
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 6
04.11.2017 22:49:03 Error read counter KGU = 1 channel = 7
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 0
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 1
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 2
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 3
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 4
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 5
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 6
04.11.2017 22:49:03 Error read counter KGU = 2 channel = 7
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 0
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 1
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 2
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 3
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 4
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 5
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 6
04.11.2017 22:49:04 Error read counter KGU = 1 channel = 7
